时间(s),电流(mA)
22.6063,156.864
22.6319,158.63
22.6576,156.766
22.6832,158.671
22.7089,156.996
22.7346,158.345
22.7602,157.076
22.7859,158.058
22.8115,157.533
22.8372,157.985
22.8628,157.184
22.8885,158.256
22.9142,157.088
22.9398,158.391
22.9655,157.869
22.9911,158.751
23.0168,158.558
23.0424,157.324
23.0681,158.124
23.0938,157.686
23.1194,158.091
23.1451,157.648
23.1708,157.789
23.1964,157.644
23.2221,158.564
23.2478,157.118
23.2734,158.869
23.2991,157.36
23.3248,158.896
23.3504,157.019
23.3761,158.513
23.4018,157.831
23.4274,158.933
23.4531,157.147
23.4787,158.873
23.5044,156.72
23.5301,158.204
23.5557,156.982
23.5814,158.538
23.6071,156.85
23.6327,158.757
23.6584,156.669
23.6841,158.454
23.7097,157.65
23.7354,158.229
23.7611,157.575
23.7867,158.2
23.8124,157.571
23.838,158.925
23.8637,157.384
23.8894,158.666
23.9151,158.088
23.9407,158.602
23.9664,158.676
23.9921,157.997
24.0177,158.914
24.0434,158.238
24.0691,158.601
24.0947,158.381
24.1204,158.632
24.1461,158.161
24.1717,159.031
24.1974,157.403
24.2231,159.325
24.2487,157.436
24.2744,159.102
24.3001,157.898
24.3257,159.2
24.3514,157.651
24.3771,159.153
24.4027,157.56
24.4284,159.809
24.4541,157.412
24.4797,159.621
24.5054,157.652
24.5311,159.43
24.5567,157.839
24.5824,159.143
24.6081,158.249
24.6337,159.286
24.6594,157.931
24.6851,159.627
24.7107,158.177
24.7364,159.368
24.7621,158.178
24.7877,158.888
24.8134,158.773
24.8391,158.421
24.8647,158.616
24.8904,157.502
24.916,158.0286
24.9417,158.205
24.9674,157.891
24.9931,157.929
25.0187,158.702
25.0444,157.504
25.0701,158.459
25.0957,157.421
25.1214,158.838
25.1471,157.866
25.1727,158.448
25.1984,157.571
25.2241,159.013
25.2497,157.15
25.2754,159.038
25.3011,156.719
25.3268,158.545
25.3524,157.278
25.3781,159.076
25.4038,156.969
25.4294,159.171
25.4551,157.025
25.4808,158.702
25.5064,157.369
25.5321,158.776
25.5578,157.755
25.5834,158.618
25.6091,157.578
25.6347,159.086
25.6604,157.335
25.6861,158.988
25.7117,157.631
25.7374,158.56
25.7631,158.466
25.7887,158.19
25.8144,157.716
25.8401,158.285
25.8657,158.316
25.8914,157.693
25.917,158.712
25.9427,158.192
25.9684,158.429
25.994,158.155
26.0197,158.5
26.0454,157.959
26.071,158.637
26.0967,157.16
26.1223,158.514
26.148,156.734
26.1737,158.717
26.1993,157.514
26.225,158.251
26.2506,157.049
26.2763,158.116
26.3019,156.86
26.3276,158.721
26.3533,156.546
26.3789,159.002
26.4046,157.064
26.4302,158.895
26.4559,157.515
26.4816,158.576
26.5072,157.646
26.5329,158.294
26.5585,156.589
26.5842,158.32
26.6099,157.871
26.6355,158.278
26.6612,157.654
26.6868,158.456
26.7125,157.503
26.7381,158.415
26.7638,157.779
26.7894,158.01
26.8151,158.57
26.8407,157.431
26.8664,158.224
26.8921,157.725
26.9177,158.471
26.9434,158.019
26.969,158.51
26.9947,157.757
27.0204,158.639
27.046,157.039
27.0717,159.022
27.0973,157.17
27.123,159.1
27.1487,157.415
27.1743,158.951
27.2,157.682
