时间(s),电流(mA)
31.3968,157.438
31.4225,159.238
31.4482,156.455
31.4738,159.071
31.4995,156.911
31.5252,157.97
31.5508,156.85
31.5765,159.042
31.6022,156.964
31.6278,158.732
31.6535,157.485
31.6792,158.291
31.7049,157.759
31.7305,158.211
31.7562,156.838
31.7819,158.012
31.8076,158.424
31.8332,158.394
31.8589,158.045
31.8846,158.294
31.9102,158.114
31.9359,158.216
31.9616,158.145
31.9873,157.758
32.0129,158.669
32.0386,157.165
32.0643,159.003
32.09,157.453
32.1156,158.549
32.1413,157.605
32.167,158.873
32.1926,157.64
32.2183,159.132
32.244,157.209
32.2697,159.428
32.2953,157.003
32.321,158.337
32.3467,157.022
32.3724,159.355
32.398,157.022
32.4237,159.427
32.4494,157.438
32.4751,159.201
32.5007,157.603
32.5264,158.38
32.5521,157.047
32.5777,159.059
32.6034,157.856
32.6291,158.448
32.6548,157.941
32.6804,158.337
32.7061,157.841
32.7318,158.97
32.7575,157.898
32.7831,158.62
32.8088,158.371
32.8345,157.838
32.8601,158.38
32.8858,158.488
32.9115,158.513
32.9371,157.984
32.9628,158.952
32.9885,157.367
33.0142,158.662
33.0398,157.502
33.0655,159.023
33.0912,158.215
33.1168,158.923
33.1425,157.706
33.1682,159.62
33.1939,157.54
33.2195,159.594
33.2452,157.241
33.2709,158.1234
33.2965,157.436
33.3222,158.776
33.3479,157.57
33.3735,158.897
33.3992,157.901
33.4249,159.192
33.4506,157.208
33.4762,159.248
33.5019,157.303
33.5276,158.792
33.5532,158.003
33.5789,158.695
33.6046,158.573
33.6302,158.674
33.6559,158.093
33.6815,158.688
33.7072,157.927
33.7329,158.432
33.7585,158.293
33.7842,156.8846
33.8099,157.4486
33.8355,157.347
33.8612,158.073
33.8869,157.511
33.9125,157.637
33.9382,157.43
33.9639,158.011
33.9895,157.298
34.0152,158.273
34.0409,156.486
34.0666,158.81
34.0922,157.141
34.1179,158.905
34.1436,157.471
34.1692,158.58
34.1949,157.399
34.2206,158.709
34.2462,156.896
34.2719,159.305
34.2976,157.11
34.3233,158.959
34.3489,157.111
34.3746,158.653
34.4003,158.084
34.4259,158.426
34.4516,157.554
34.4773,158.573
34.5029,157.235
34.5286,158.865
34.5543,157.583
34.5799,158.357
34.6056,157.865
34.6313,158.123
34.6569,158.632
34.6826,158.327
34.7083,158.561
34.7339,158.132
34.7596,158.107
34.7853,158.372
34.8109,158.234
34.8366,157.114
34.8623,158.254
34.888,158.061
34.9136,158.487
34.9393,157.377
34.965,158.775
34.9906,157.045
35.0163,158.869
35.042,157.689
35.0677,159.204
35.0933,157.476
35.119,159.654
35.1447,157.067
35.1703,159.509
35.196,157.965
35.2217,158.891
35.2473,157.677
35.273,159.256
35.2987,157.815
35.3244,159.154
35.35,157.525
35.3757,159.461
35.4014,157.676
35.427,158.828
35.4527,158.07
35.4784,158.378
35.504,157.536
35.5297,158.506
35.5554,157.874
35.581,157.921
35.6067,158.454
35.6324,158.283
35.6581,157.74
35.6837,157.873
35.7094,159.003
35.735,157.791
35.7607,158.528
35.7864,157.698
35.812,158.648
35.8377,157.889
35.8634,158.672
35.889,157.666
35.9147,159.09
35.9404,157.25
35.966,159.676
35.9917,157.319
36.0174,158.749
36.043,157.177
36.0687,159.507
36.0944,157.478
36.1201,159.531
36.1457,157.788
36.1714,159.054
36.1971,158.33
36.2228,159.025
36.2484,157.526
36.2741,158.794
36.2998,157.7834
36.3254,156.921
36.3511,157.532
36.3768,158.144
36.4024,157.457
36.4281,157.804
36.4538,156.874
36.4794,158.79
36.5051,158.834
36.5307,158.489
36.5564,158.341
36.5821,157.984
36.6077,158.351
36.6334,158.023
36.6591,157.736
36.6847,157.898
36.7104,158.312
36.7361,157.619
36.7618,158.351
36.7874,157.085
36.8131,158.835
36.8388,157.241
36.8645,158.854
36.8901,157.662
36.9158,158.654
36.9415,157.287
36.9672,159.156
36.9928,156.934
37.0185,158.686
37.0442,157.441
37.0698,158.871
37.0955,157.21
37.1212,159.219
37.1468,157.21
37.1725,159.103
37.1982,157.415
37.2238,158.904
37.2495,157.877
37.2752,158.595
37.3008,157.744
37.3265,158.67
37.3522,157.585
37.3778,159.068
37.4035,157.799
37.4292,158.369
37.4548,158.079
37.4805,158.113
37.5062,158.622
37.5318,158.124
37.5575,158.469
37.5832,158.174
37.6088,158.445
37.6345,158.326
37.6602,158.159
37.6859,157.514
37.7115,159.016
37.7372,157.156
37.7629,158.8
37.7885,157.386
37.8142,159.113
37.8399,157.637
37.8655,158.988
37.8912,158.011
37.9169,159.36
37.9425,156.742
37.9682,158.8
37.9939,157.999
38.0195,159.09
38.0452,157.11
38.0709,159.19
38.0965,157.321
38.1222,159.356
38.1479,157.708
38.1735,157.677
38.1992,158.7828
38.2249,157.6666
38.2505,158.196
38.2762,158.447
38.3019,158.588
38.3275,158.609
38.3532,158.678
38.3789,158.371
38.4045,158.141
38.4302,158.883
38.4559,158.039
38.4816,158.476
38.5072,158.656
38.5329,157.868
38.5586,158.754
38.5842,157.574
38.6099,158.787
38.6356,157.831
38.6612,158.189
38.6869,157.323
38.7125,159.375
38.7382,157.618
38.7639,158.912
38.7895,157.281
38.8152,157.14700000000002
38.8409,157.818
38.8665,158.199
38.8922,156.748
38.9179,158.854
38.9435,156.453
38.9692,158.588
38.9949,157.014
39.0205,158.566
39.0462,157.643
39.0719,158.264
39.0976,157.216
39.1232,158.851
39.1489,157.278
39.1746,158.85
39.2002,157.709
39.2259,158.659
39.2515,157.774
39.2772,157.756
39.3029,157.361
39.3285,157.879
39.3542,157.967
39.3799,157.981
39.4055,157.824
39.4312,158.139
39.4569,158.046
39.4825,157.576
