时间(s),电流(mA)
15.9398,158.187
15.9655,156.84
15.9912,158.802
16.0168,157.487
16.0425,158.351
16.0682,157.169
16.0938,157.573
16.1195,157.279
16.1452,158.841
16.1708,157.967
16.1965,157.794
16.2222,158.358
16.2478,157.798
16.2735,158.368
16.2991,157.738
16.3248,158.323
16.3505,158.183
16.3761,158.125
16.4018,156.808
16.4275,158.418
16.4531,157.816
16.4788,158.434
16.5045,157.39
16.5301,158.74
16.5558,157.173
16.5815,159.125
16.6071,156.917
16.6328,159.513
16.6585,157.569
16.6841,158.703
16.7098,157.472
16.7355,159.005
16.7611,157.65
16.7868,159.24
16.8125,157.34
16.8381,159.181
16.8638,157.217
16.8895,158.794
16.9151,157.749
16.9408,158.53
16.9665,158.171
16.9921,158.432
17.0178,157.296
17.0435,158.8
17.0691,157.764
17.0948,158.242
17.1205,158.096
17.1461,158.159
17.1718,158.412
17.1975,157.688
17.2232,158.32
17.2488,158.033
17.2745,158.292
17.3002,157.989
17.3258,158.33
17.3515,157.673
17.3772,158.802
17.4028,157.141
17.4285,159.09
17.4542,156.976
17.4798,158.92
17.5055,157.357
17.5311,158.396
17.5568,157.15619999999998
17.5825,156.766
17.6082,157.431
17.6338,158.319
17.6595,156.276
17.6852,158.625
17.7108,156.688
17.7365,157.747
17.7622,156.414
17.7879,158.645
17.8135,156.742
17.8392,158.155
17.8649,157.274
17.8905,157.684
17.9162,156.779
17.9419,158.446
17.9675,157.385
17.9932,157.848
18.0189,157.979
18.0445,158.259
18.0702,158.001
18.0959,158.193
18.1216,157.751
18.1472,157.962
18.1729,157.774
18.1986,157.467
18.2242,158.189
18.2499,157.367
18.2755,158.701
18.3012,157.143
18.3269,158.157
18.3525,156.887
18.3782,158.838
18.4039,156.971
18.4296,158.914
18.4552,157.844
18.4809,158.225
18.5066,156.556
18.5322,158.838
18.5579,157.414
18.5835,158.696
18.6092,157.411
18.6349,158.736
18.6605,157.354
18.6862,159.06
18.7119,156.965
18.7375,159.25
18.7632,157.765
18.7888,158.679
18.8145,158.175
18.8402,158.625
18.8658,158.026
18.8915,158.226
18.9172,157.659
18.9428,158.594
18.9685,157.426
18.9942,158.239
19.0198,158.257
19.0455,158.442
19.0712,158.741
19.0968,157.531
19.1225,158.487
19.1482,158.138
19.1738,158.312
19.1995,157.771
19.2252,158.494
19.2508,157.741
19.2765,158.94
19.3022,157.101
19.3278,159.479
19.3535,157.267
19.3792,158.677
19.4048,157.283
19.4305,159.084
19.4562,157.713
19.4819,158.866
19.5075,157.249
19.5332,159.432
19.5589,157.031
19.5845,158.988
19.6102,157.257
19.6359,158.994
19.6615,157.848
19.6872,158.473
19.7128,157.623
19.7385,158.875
19.7642,157.264
19.7898,158.109
19.8155,158.556
19.8412,158.839
19.8668,158.039
19.8925,158.69
19.9182,157.797
19.9438,158.726
19.9695,158.4
19.9952,157.925
20.0208,158.897
20.0465,156.9314
20.0721,157.5596
20.0978,157.786
20.1235,157.712
20.1491,157.337
20.1748,157.441
20.2005,156.961
20.2261,158.256
20.2518,156.719
20.2775,158.157
20.3031,156.84
20.3288,158.417
20.3545,157.161
20.3801,157.913
20.4058,157.186
20.4315,158.602
20.4571,156.715
20.4828,158.578
20.5085,156.525
20.5341,158.909
20.5598,157.104
20.5855,158.007
20.6111,157.178
20.6368,158.573
20.6369,156.819
20.6881,158.294
20.7138,157.53
20.7394,158.388
20.7651,157.845
20.7908,157.898
20.8165,157.453
20.8421,158.817
20.8678,157.638
20.8935,157.873
20.9191,157.957
20.9448,158.074
20.9705,158.589
20.9961,157.642
21.0218,158.507
21.0475,158.279
21.0731,158.384
21.0988,157.416
21.1245,158.004
21.1501,157.797
21.1758,158.748
21.2015,157.058
21.2271,159.619
21.2528,157.211
21.2785,158.492
21.3041,157.578
21.3298,158.93
21.3555,157.852
21.3811,158.784
21.4068,157.009
21.4325,159.306
21.4581,156.963
21.4838,158.584
21.5095,157.194
21.5352,158.814
21.5608,157.515
21.5865,158.154
21.6122,157.648
21.6378,158.913
21.6635,157.362
21.6891,158.949
21.7148,157.567
21.7405,158.683
21.7661,157.993
21.7918,157.554
21.8175,158.5
21.8431,158.251
21.8688,158.072
21.8945,158.209
21.9201,157.993
21.9458,158.394
21.9715,158.515
21.9971,157.408
22.0228,158.87
22.0485,157.44
22.0741,158.814
22.0998,157.143
22.1255,158.915
22.1511,158.271
22.1768,158.496
22.2025,157.569
22.2281,159.03
22.2538,157.279
22.2794,159.416
22.3051,156.928
22.3307,158.844
22.3564,157.51
22.3821,159.049
22.4077,156.504
22.4334,159.239
22.459,157.383
22.4847,158.695
22.5104,158.027
22.536,158.042
22.5617,157.44639999999998
22.5874,156.413
22.613,157.088
22.6387,157.662
22.6644,157.174
22.69,157.418
22.7157,156.886
22.7414,158.314
22.767,157.021
22.7927,157.579
22.8184,157.5
22.844,157.836
22.8697,158.247
22.8954,157.002
22.921,157.49
22.9467,157.611
22.9724,158.068
22.998,156.744
23.0237,158.547
23.0493,157.427
23.075,158.231
23.1007,157.183
23.1263,158.709
23.152,157.523
23.1777,158.352
23.2033,156.499
23.229,159.096
23.2547,157.061
23.2803,158.741
23.306,157.085
23.3316,158.727
23.3573,157.39
23.383,158.31
23.4086,157.263
23.4343,158.912
23.46,156.864
23.4856,158.412
23.5113,157.454
23.537,158.928
23.5626,158.335
23.5883,158.238
23.614,157.799
23.6396,158.444
23.6653,157.529
23.691,158.305
23.7167,157.768
23.7423,158.362
23.768,157.887
23.7937,157.568
23.8193,158.704
23.845,157.879
23.8707,158.679
23.8963,157.798
23.922,158.716
23.9477,158.144
23.9733,158.355
23.999,157.585
24.0247,157.9998
24.0503,157.521
24.076,158.995
24.1017,157.543
24.1273,159.462
24.153,157.823
24.1787,158.747
24.2043,157.318
24.23,159.036
24.2557,157.21
24.2814,159.252
24.307,157.627
24.3327,159.487
24.3584,157.767
24.384,158.811
24.4097,158.232
24.4354,158.907
24.461,158.112
24.4867,158.946
24.5124,157.669
24.538,159.08
24.5637,157.606
24.5894,158.376
24.615,158.079
24.6407,158.199
24.6664,158.522
24.692,157.934
24.7177,158.596
24.7434,158.864
24.769,158.454
24.7947,157.352
24.8203,158.984
24.846,158.363
24.8717,158.501
24.8973,157.877
24.923,159.041
24.9487,158.107
24.9743,159.409
25.0,157.504
25.0257,156.5682
25.0513,157.44519999999997
25.077,157.1596
25.1027,157.916
25.1283,158.108
25.154,156.42
25.1797,158.46
25.2053,156.992
25.231,158.016
25.2566,156.718
25.2823,158.042
25.308,157.138
25.3336,158.865
25.3593,156.772
25.385,158.732
25.4106,157.175
25.4363,158.133
25.462,157.229
25.4876,157.862
25.5133,157.661
25.539,158.132
25.5646,157.327
25.5903,158.428
25.616,158.016
25.6416,158.341
25.6673,158.059
25.693,157.749
25.7187,158.606
25.7443,157.714
25.77,158.427
25.7957,157.551
25.8213,158.051
25.847,157.746
25.8727,158.358
25.8983,157.551
25.924,158.995
25.9497,156.975
25.9753,158.771
26.001,157.405
26.0266,158.839
26.0523,157.259
26.078,158.233
26.1036,157.605
26.1293,159.407
26.1549,157.45
26.1806,159.605
26.2063,157.373
26.2319,159.123
26.2576,157.361
26.2833,158.599
26.3089,157.757
26.3346,158.424
26.3603,157.703
26.3859,158.716
26.4116,157.646
26.4373,158.707
26.4629,157.467
26.4886,158.603
26.5143,158.95
26.5399,158.351
26.5656,158.684
26.5913,158.013
26.6169,157.899
26.6426,157.988
26.6683,158.587
26.6939,157.635
26.7196,159.006
26.7453,158.07
26.7709,158.293
26.7966,157.92
26.8223,158.829
26.848,157.627
26.8736,159.048
26.8993,157.263
26.925,159.446
26.9506,157.247
26.9763,158.973
27.002,158.275
27.0277,159.066
27.0533,157.49
27.079,159.21
27.1047,157.131
27.1303,158.945
27.156,157.874
27.1817,158.665
27.2073,157.609
27.233,159.506
27.2587,157.494
27.2843,159.287
27.31,157.913
27.3357,158.866
27.3613,157.902
27.387,158.381
27.4126,158.487
27.4383,158.437
27.464,157.898
27.4896,158.954
27.5153,158.265
27.541,156.733
27.5666,157.59279999999998
27.5923,157.807
27.618,158.275
27.6436,156.884
27.6693,157.089
27.695,157.525
27.7206,158.688
27.7463,157.266
27.772,158.366
27.7976,157.176
27.8233,157.98
27.849,157.207
27.8746,157.71
27.9003,156.911
27.926,158.236
27.9516,156.834
27.9773,159.117
28.003,156.978
28.0286,158.747
28.0543,157.231
28.08,158.287
28.1056,157.58
28.1313,158.841
28.157,157.179
28.1826,158.607
28.2083,156.835
28.2339,158.939
28.2596,157.295
28.2853,158.355
28.3109,157.615
28.3366,157.984
28.3622,157.808
28.3879,158.284
28.4136,157.951
28.4392,158.713
28.4649,157.533
28.4906,158.374
28.5162,158.146
28.5419,157.746
28.5676,157.989
28.5932,158.196
28.6189,158.51
28.6446,157.527
28.6702,159.138
28.6959,158.593
28.7216,158.37
28.7472,157.518
28.7729,158.741
28.7986,157.86
28.8242,158.566
28.8499,157.608
28.8755,159.173
28.9012,157.489
28.9269,159.616
28.9525,157.3
28.9782,159.187
29.0038,157.618
29.0295,158.822
29.0552,157.916
29.0808,159.064
29.1065,157.851
29.1321,159.114
29.1578,157.507
29.1835,159.367
29.2091,158.071
29.2348,158.596
29.2604,157.596
29.2861,158.45
29.3118,158.575
29.3374,158.421
29.3631,157.98
29.3887,158.68
29.4144,158.206
29.4401,158.525
29.4657,158.62
29.4914,157.598
29.5171,158.691
29.5427,157.984
29.5684,158.603
29.5941,157.902
29.6197,158.587
29.6454,158.026
29.6711,158.746
29.6967,157.651
29.7224,159.268
29.748,157.397
29.7737,159.221
29.7994,157.759
29.825,159.127
29.8507,157.642
29.8764,158.657
29.902,156.877
29.9277,159.128
29.9533,157.597
29.979,158.7
30.0047,157.889
30.0303,158.42
30.056,157.8414
30.0816,156.47
30.1073,157.708
30.1329,158.72
30.1586,157.22
30.1843,158.211
30.2099,157.531
30.2356,157.858
30.2612,157.523
30.2869,158.012
30.3125,157.364
30.3382,158.18
30.3638,157.636
30.3895,158.091
30.4151,157.854
30.4408,157.637
30.4665,158.64
30.4921,157.414
30.5178,158.36
30.5434,157.625
30.5691,158.141
30.5947,157.748
30.6204,158.376
30.6461,156.946
30.6717,158.503
30.6974,156.923
30.723,158.593
30.7487,157.371
30.7744,159.101
30.8,157.317
