时间(s),电流(mA)
34.0654,159.235
34.0911,157.145
34.1168,158.57
34.1424,157.702
34.1681,159.002
34.1938,157.232
34.2194,158.706
34.2451,157.89
34.2708,158.437
34.2965,157.73
34.3221,159.012
34.3478,158.709
34.3735,158.592
34.3992,158.402
34.4248,157.981
34.4505,158.545
34.4762,158.638
34.5018,158.059
34.5275,157.692
34.5532,158.913
34.5788,158.506
34.6045,158.547
34.6302,157.799
34.6559,158.756
34.6815,157.641
34.7072,158.592
34.7329,157.937
34.7586,159.217
34.7842,157.474
34.8099,158.963
34.8356,157.701
34.8612,159.176
34.8869,157.953
34.9126,159.009
34.9383,157.296
34.9639,159.188
34.9896,156.734
35.0153,159.499
35.0409,157.419
35.0666,159.414
35.0922,158.735
35.1179,158.75
35.1436,157.322
35.1693,159.116
35.1949,158.344
35.2206,158.29
35.2463,158.378
35.2719,157.64
35.2976,157.85240000000002
35.3233,157.594
35.3489,157.435
35.3746,158.215
35.4003,157.523
35.4259,157.245
35.4516,158.017
35.4773,157.376
35.503,157.835
35.5286,157.447
35.5543,157.999
35.58,157.968
35.6056,158.069
35.6313,156.823
35.657,158.518
35.6827,157.327
35.7083,158.215
35.734,157.629
35.7597,158.991
35.7853,156.806
35.811,159.075
35.8367,157.047
35.8624,159.145
35.8881,157.201
35.9137,158.477
35.9394,157.678
35.9651,158.716
35.9908,157.4
36.0164,158.775
36.0421,157.19
36.0678,159.165
36.0935,157.477
36.1191,158.485
36.1448,158.067
36.1705,158.798
36.1961,158.215
36.2218,158.081
36.2475,157.608
36.2731,158.702
36.2988,157.765
36.3245,157.976
36.3501,158.507
36.3758,158.578
36.4015,158.386
36.4272,158.462
36.4528,158.999
36.4785,158.377
36.5042,159.105
36.5298,157.499
36.5555,159.335
36.5812,157.885
36.6069,158.872
36.6325,157.755
36.6582,158.806
36.6839,157.357
36.7095,159.057
36.7352,157.792
36.7609,158.835
36.7865,157.864
36.8122,159.226
36.8379,157.487
36.8635,159.554
36.8892,157.567
36.9149,159.232
36.9405,157.909
36.9662,159.15
36.9919,158.101
37.0176,158.591
37.0432,157.394
37.0689,159.168
37.0946,158.131
37.1202,158.16
37.1459,157.962
37.1715,158.393
37.1972,157.646
37.2229,158.039
37.2485,158.681
37.2742,157.859
37.2999,158.193
37.3256,158.365
37.3512,158.24
37.3769,157.656
37.4026,158.707
37.4282,158.059
37.4539,158.55
37.4796,157.995
37.5053,159.614
37.5309,157.831
37.5566,159.463
37.5823,158.733
37.6079,159.132
37.6336,157.438
37.6593,159.682
37.6849,157.846
37.7106,159.491
37.7363,157.239
37.762,156.53820000000002
37.7876,157.4878
37.8133,156.90279999999998
37.839,158.056
37.8646,157.968
37.8903,156.689
37.916,158.329
37.9417,156.716
37.9673,158.003
37.993,157.286
38.0187,158.408
38.0443,156.814
38.07,158.086
38.0957,158.099
38.1214,158.216
38.1471,157.615
38.1727,158.742
38.1984,157.741
38.2241,158.24
38.2497,158.165
38.2754,157.797
38.3011,158.65
38.3268,157.605
38.3525,158.45
38.3781,157.694
38.4038,157.92
38.4295,157.157
38.4552,159.245
38.4808,157.76
38.5065,158.337
38.5322,156.748
38.5579,158.876
38.5835,157.946
38.6092,159.106
38.6349,156.879
38.6606,158.918
38.6862,157.835
38.7119,159.037
38.7376,157.56
38.7632,159.667
38.7889,157.381
38.8146,159.287
38.8402,157.842
38.8659,158.644
38.8916,157.164
38.9173,158.473
38.943,157.992
38.9686,158.927
38.9943,157.8
39.02,158.862
39.0456,157.912
39.0713,159.014
39.097,158.579
39.1227,157.971
39.1483,157.818
39.174,158.548
39.1997,158.533
39.2253,158.083
39.251,158.928
39.2767,157.72
39.3024,159.003
39.328,158.495
39.3537,158.929
39.3794,158.388
39.4051,158.873
39.4307,157.299
39.4564,158.834
39.4821,157.385
39.5077,159.378
39.5334,157.363
39.5591,159.427
39.5848,157.92
39.6104,158.876
39.6361,157.882
39.6618,159.131
39.6875,157.333
39.7131,159.429
39.7388,157.264
39.7645,158.539
39.7902,157.716
39.8158,159.405
39.8415,157.314
39.8672,158.512
39.8928,157.411
39.9185,158.775
39.9442,158.447
39.9698,158.562
39.9955,158.401
40.0212,158.512
40.0469,158.384
40.0725,159.286
40.0982,158.368
40.1239,158.382
40.1496,158.58
40.1752,158.542
40.2009,158.04059999999998
40.2266,158.328
40.2522,159.256
40.2779,157.36639999999997
40.3036,157.53000000000003
40.3292,158.501
40.3549,157.964
40.3806,158.03400000000002
40.4062,157.922
40.4319,157.335
40.4576,158.448
40.4832,156.676
40.5089,158.614
40.5346,157.286
40.5603,158.538
40.5859,156.748
40.6116,158.869
40.6373,157.135
40.6629,158.416
40.6886,156.779
40.7143,158.644
40.74,157.537
40.7656,159.052
40.7913,157.296
40.8169,159.057
40.8426,157.262
40.8683,158.11
40.894,157.586
40.9196,158.724
40.9453,157.747
40.971,158.715
40.9967,158.213
