时间(s),电流(mA)
18.3228,158.191
18.3485,157.999
18.3742,157.223
18.3998,158.846
18.4255,157.176
18.4512,158.388
18.4768,157.154
18.5025,158.785
18.5281,158.136
18.5538,158.722
18.5795,157.561
18.6051,159.237
18.6308,157.24
18.6564,159.307
18.6821,157.244
18.7077,158.826
18.7334,157.585
18.7591,159.28
18.7847,157.056
18.8104,159.437
18.8361,157.346
18.8617,158.222
18.8874,157.695
18.913,158.819
18.9387,158.151
18.9644,158.673
18.9901,157.318
19.0157,158.46
19.0414,158.267
19.067,158.035
19.0927,157.996
19.1184,159.403
19.144,158.287
19.1697,158.612
19.1954,159.329
19.221,158.33
19.2467,159.263
19.2723,157.991
19.298,159.094
19.3237,158.002
19.3493,158.406
19.375,157.767
19.4007,158.739
19.4263,157.042
19.452,158.424
19.4777,157.556
19.5033,158.935
19.529,157.696
19.5546,159.05
19.5803,157.202
19.606,159.679
19.6316,157.418
19.6573,159.138
19.683,157.738
19.7086,159.053
19.7343,157.799
19.76,158.655
19.7856,157.94
19.8113,159.524
19.8369,157.53
19.8626,158.767
19.8883,157.652
19.9139,158.837
19.9396,157.963
19.9653,156.914
19.9909,157.5528
20.0166,157.254
20.0423,157.775
20.0679,157.858
20.0936,157.27
20.1193,157.914
20.1449,157.464
20.1706,157.105
20.1963,158.228
20.2219,157.136
20.2476,157.918
20.2733,157.135
20.2989,158.047
20.3246,157.513
20.3502,157.876
20.3759,156.929
20.4016,158.922
20.4272,157.091
20.4529,158.598
20.4786,156.827
20.5042,158.841
20.5299,157.564
20.5555,158.349
20.5812,157.33
20.6069,158.841
20.6325,156.702
20.6582,158.092
20.6839,157.304
20.7095,158.675
20.7352,157.561
20.7609,158.964
20.7866,157.353
20.8122,158.302
20.8379,157.914
20.8635,158.248
20.8892,157.205
20.9149,159.001
20.9405,157.705
20.9662,157.877
20.9918,158.024
21.0175,158.107
21.0432,158.294
21.0688,157.642
21.0945,158.259
21.1201,158.301
21.1458,157.975
21.1715,157.848
21.1971,158.506
21.2228,157.464
21.2484,159.015
21.2741,158.535
21.2997,159.188
21.3254,157.834
21.3511,158.828
21.3767,157.101
21.4024,159.577
21.4281,157.354
21.4537,158.856
21.4794,157.731
21.505,159.17
21.5307,157.645
21.5564,158.93
21.582,157.125
21.6077,159.117
21.6333,157.783
21.659,158.301
21.6847,157.821
21.7103,159.303
21.736,157.691
21.7616,158.756
21.7873,157.528
21.813,158.486
21.8386,157.864
21.8643,158.525
21.8899,157.787
21.9156,158.541
21.9413,158.345
21.9669,157.786
21.9926,158.842
22.0182,158.463
22.0439,158.753
22.0696,158.186
22.0952,158.259
22.1209,157.652
22.1466,158.876
22.1722,157.733
22.1979,158.912
22.2235,158.137
22.2492,158.95
22.2749,157.617
22.3005,159.485
22.3262,157.316
22.3518,159.24
22.3775,157.296
22.4032,159.414
22.4288,158.132
22.4545,158.494
22.4801,157.514
22.5058,156.641
22.5314,157.88
22.5571,157.591
22.5828,156.824
22.6084,158.116
22.6341,156.801
22.6597,158.343
