时间(s),电流(mA)
17.7904,157.531
17.8161,158.548
17.8418,157.297
17.8675,158.618
17.8931,158.007
17.9188,159.041
17.9445,158.197
17.9701,159.126
17.9958,157.336
18.0215,158.959
18.0472,156.832
18.0728,159.236
18.0985,157.375
18.1242,158.626
18.1498,157.512
18.1755,158.939
18.2012,157.641
18.2268,158.887
18.2525,157.179
18.2782,159.321
18.3038,157.411
18.3295,158.346
18.3552,157.516
18.3808,158.447
18.4065,157.411
18.4322,158.551
18.4578,157.738
18.4835,158.225
18.5092,157.854
18.5348,158.529
18.5605,157.959
18.5862,158.012
18.6118,158.626
18.6375,157.578
18.6632,158.533
18.6888,157.959
18.7145,158.084
18.7402,157.331
18.7658,158.478
18.7915,157.991
18.8172,158.59
18.8428,156.792
18.8685,158.444
18.8942,157.262
18.9198,159.064
18.9455,157.633
18.9712,158.643
18.9969,156.929
19.0225,158.202
19.0482,156.952
19.0739,159.596
19.0996,157.34
19.1252,159.278
19.1509,157.533
19.1766,158.71
19.2022,157.317
19.2279,158.721
19.2536,158.058
19.2792,159.052
19.3049,157.489
19.3306,158.657
19.3562,157.571
19.3819,158.921
19.4076,158.054
19.4333,158.045
19.4589,158.306
19.4846,158.1
19.5103,158.299
19.5359,156.537
19.5616,157.4674
19.5873,157.392
19.613,157.924
19.6386,157.185
19.6643,157.513
19.69,157.599
19.7156,157.657
19.7413,157.063
19.767,158.319
19.7927,157.157
19.8183,158.452
19.844,156.813
19.8697,158.892
19.8953,157.263
19.921,158.129
19.9467,157.383
19.9724,158.75
19.998,157.173
20.0237,158.48
20.0494,156.449
20.0751,159.056
20.1007,157.185
20.1264,158.031
20.1521,157.144
20.1777,158.691
20.2034,157.943
20.2291,158.397
20.2547,156.829
20.2804,158.115
20.3061,157.815
20.3318,158.209
20.3574,157.901
20.3831,158.64
20.4088,157.495
20.4344,157.602
20.4601,157.58
20.4858,158.153
20.5114,158.483
20.5371,157.38
20.5628,158.549
20.5884,157.81
20.6141,157.754
20.6398,156.865
20.6654,158.979
20.6911,157.877
20.7168,158.078
20.7424,156.962
20.7681,159.193
20.7938,157.497
20.8194,158.959
20.8451,157.549
20.8708,158.675
20.8965,156.65
20.9221,159.23
20.9478,157.457
20.9735,159.08
20.9991,157.877
21.0248,158.551
21.0505,156.657
21.0762,158.829
21.1018,157.301
21.1275,158.207
21.1532,157.253
21.1788,159.387
21.2045,157.922
21.2302,158.115
21.2558,157.342
21.2815,158.447
21.3072,158.102
21.3328,158.453
21.3585,158.131
21.3842,159.166
21.4098,158.499
21.4355,157.678
21.4611,158.094
21.4868,157.736
21.5125,158.56
21.5381,157.767
21.5638,158.693
21.5895,158.25
21.6151,158.516
21.6408,157.774
21.6665,159.162
21.6922,157.453
21.7178,159.206
21.7435,157.173
21.7692,159.315
21.7948,157.517
21.8205,158.773
21.8462,157.761
21.8719,159.321
21.8975,157.688
21.9232,159.233
21.9489,157.233
21.9745,158.937
22.0002,157.087
22.0259,158.364
22.0515,157.36060000000003
22.0772,156.48140000000004
22.1029,157.71
22.1285,157.723
22.1542,157.65019999999998
22.1799,157.837
22.2055,157.029
22.2312,157.952
22.2569,157.006
22.2825,157.714
22.3082,157.031
22.3339,157.062
22.3595,158.011
22.3852,157.847
22.4109,157.223
22.4366,157.646
22.4622,157.964
22.4879,157.787
22.5136,158.044
22.5392,156.942
22.5649,158.706
22.5906,156.915
22.6162,158.251
22.6419,157.571
22.6676,158.524
22.6932,157.524
22.7189,158.491
22.7446,157.176
22.7703,159.334
22.7959,157.417
22.8216,158.86
22.8473,157.227
22.8729,158.775
22.8986,157.144
22.9243,159.232
22.9499,157.309
22.9756,158.352
23.0013,157.047
23.0269,158.995
23.0526,158.769
23.0783,158.796
23.1039,156.851
23.1296,157.856
23.1553,157.364
23.181,158.684
23.2066,157.823
23.2323,158.018
23.258,158.481
23.2836,157.84
23.3093,157.997
23.335,157.9
23.3606,157.769
23.3863,158.117
23.412,158.299
23.4376,157.822
23.4633,158.816
23.489,157.221
23.5146,158.175
23.5403,156.835
23.566,159.122
23.5916,157.937
23.6173,158.848
23.643,157.705
23.6686,158.992
23.6943,157.414
23.72,159.281
23.7456,157.136
23.7713,159.369
23.7969,157.687
23.8226,158.633
23.8483,157.419
23.8739,158.0772
23.8996,157.639
23.9253,158.914
23.9509,157.781
23.9766,158.681
24.0023,157.706
24.0279,159.055
24.0536,157.886
24.0793,159.268
24.1049,157.724
24.1306,159.005
24.1563,158.586
24.182,158.273
24.2076,157.685
24.2333,158.354
24.259,158.503
24.2846,158.377
24.3103,158.813
24.336,157.564
24.3616,158.112
24.3873,158.201
24.413,159.04
24.4386,157.144
24.4643,159.174
24.49,157.826
24.5156,158.378
24.5413,157.22279999999998
24.567,157.03300000000002
24.5926,157.73
24.6183,158.129
24.644,156.927
24.6696,158.159
24.6953,156.454
24.721,158.628
24.7466,157.215
24.7723,158.592
24.798,156.688
24.8236,158.023
24.8493,157.153
24.875,159.047
24.9007,157.121
24.9263,158.799
24.952,156.991
24.9777,158.602
25.0033,157.912
25.029,158.378
25.0547,158.135
25.0804,158.226
25.106,157.236
25.1317,157.698
25.1574,157.634
25.183,158.498
25.2087,157.979
25.2344,157.624
25.2601,158.196
25.2857,158.454
25.3114,158.425
25.3371,157.327
25.3627,158.475
25.3884,158.274
25.4141,158.953
25.4398,157.745
25.4654,158.953
25.4911,157.453
25.5168,159.495
25.5425,157.311
25.5681,159.17
25.5938,157.81
25.6195,159.089
25.6452,157.923
25.6708,159.198
25.6965,157.425
25.7222,159.33
25.7479,156.996
25.7735,158.836
25.7992,157.516
25.8249,159.209
25.8505,158.104
25.8762,158.737
25.9019,157.495
25.9276,159.179
25.9532,158.381
25.9789,159.147
26.0046,157.899
26.0302,158.272
26.0559,158.279
26.0816,158.912
26.1072,158.284
26.1329,158.644
26.1586,158.287
26.1843,158.507
26.2099,159.37
26.2356,157.974
26.2613,158.78
26.2869,157.812
26.3126,158.448
26.3383,157.683
26.364,159.58
26.3896,158.008
26.4153,158.855
26.441,157.314
26.4666,159.099
26.4923,158.264
26.518,159.289
26.5437,156.823
26.5693,159.023
26.595,158.162
26.6207,159.257
26.6464,157.956
26.6721,158.36020000000002
26.6977,157.282
26.7234,159.379
26.7491,157.927
26.7747,158.986
26.8004,157.453
26.8261,159.494
26.8518,157.795
26.8774,159.502
26.9031,158.739
26.9288,158.496
26.9545,158.427
26.9802,158.805
27.0058,158.614
27.0315,157.603
27.0572,157.9368
27.0829,158.115
27.1085,157.979
27.1342,157.373
27.1599,158.288
27.1856,157.838
27.2112,158.41
27.2369,157.543
27.2626,158.234
27.2882,157.909
27.3139,158.137
27.3396,156.781
27.3653,158.645
27.3909,157.957
27.4166,158.362
27.4423,156.806
27.468,159.166
27.4936,157.618
27.5193,158.561
27.545,156.803
27.5707,159.396
27.5963,157.704
27.622,158.677
27.6477,157.07
27.6733,159.363
27.699,157.422
27.7247,158.827
27.7503,157.909
27.776,158.778
27.8017,158.144
27.8273,159.129
27.853,157.888
27.8787,159.12
27.9044,157.733
27.93,158.751
27.9557,158.337
27.9814,158.638
28.007,158.953
28.0327,158.24
28.0584,158.882
28.0841,158.661
28.1097,158.112
28.1354,157.963
