时间(s),电流(mA)
22.1205,156.485
22.1462,158.083
22.1718,156.79
22.1975,157.704
22.2231,156.399
22.2488,158.407
22.2744,157.198
22.3001,157.832
22.3258,157.739
22.3514,157.866
22.3771,157.326
22.4027,157.782
22.4284,157.783
22.4541,156.972
22.4797,157.23
22.5054,157.675
22.5311,158.111
22.5567,156.917
22.5824,158.476
22.608,157.25
22.6337,158.43
22.6594,157.325
22.685,157.856
22.7107,157.498
22.7364,158.444
22.762,156.935
22.7877,158.751
22.8134,156.929
22.839,158.756
22.8647,155.894
22.8903,158.951
22.916,157.752
22.9416,158.212
22.9673,157.019
22.993,158.919
23.0186,156.868
23.0443,158.622
23.0699,156.762
23.0956,158.492
23.1213,157.276
23.1469,157.781
23.1726,157.488
23.1982,158.131
23.2239,157.144
23.2496,157.694
23.2752,157.658
23.3009,157.638
23.3265,157.539
23.3522,157.735
23.3779,157.364
23.4035,157.667
23.4292,157.333
23.4548,157.562
23.4805,158.162
23.5062,157.108
23.5318,158.48
23.5575,156.887
23.5831,158.181
23.6088,157.297
23.6345,157.84
23.6601,156.879
23.6858,158.114
23.7115,156.678
23.7371,158.296
23.7628,157.202
23.7885,155.4882
23.8141,156.7972
23.8398,156.2116
23.8655,156.845
23.8911,158.139
23.9168,156.004
23.9425,157.523
23.9681,156.469
23.9938,157.47
24.0195,155.914
24.0451,157.326
24.0708,156.67
24.0965,158.126
24.1221,156.188
24.1478,157.067
24.1734,156.799
24.1991,158.161
24.2248,156.926
24.2504,157.764
24.2761,156.96
24.3018,157.452
24.3274,157.616
24.3531,156.872
24.3787,157.786
24.4044,157.377
24.4301,157.698
24.4557,157.527
24.4814,157.48
24.507,156.76
24.5327,158.194
24.5584,156.962
24.584,157.721
24.6097,156.683
24.6354,157.907
24.661,156.438
24.6867,158.649
24.7124,156.711
24.738,157.832
24.7637,157.438
24.7894,159.115
24.815,156.577
24.8407,158.578
24.8663,156.725
24.892,158.146
24.9177,156.96
24.9433,157.859
24.969,156.438
24.9947,157.701
25.0203,157.016
25.046,158.624
25.0717,156.845
25.0973,158.34
25.123,157.493
25.1487,157.651
25.1743,157.513
25.2,157.504
25.2257,157.392
25.2513,157.64
25.277,157.33
25.3027,157.944
25.3283,157.764
25.354,156.994
25.3797,157.404
25.4053,157.085
25.431,158.531
25.4567,157.137
25.4823,157.672
25.508,156.913
25.5337,158.934
25.5593,156.942
25.585,158.851
25.6107,157.304
25.6363,158.153
25.662,157.204
25.6876,158.168
25.7133,156.646
25.739,158.599
25.7646,156.518
25.7903,158.039
25.816,157.562
25.8416,158.391
25.8673,158.15259999999998
25.8929,157.319
25.9186,157.021
25.9442,158.259
25.9699,157.189
25.9956,158.267
26.0212,157.6
26.0469,158.035
26.0726,157.222
26.0982,158.513
26.1239,157.406
26.1495,158.003
26.1752,156.984
26.2008,157.531
26.2265,157.382
26.2522,157.921
26.2778,157.535
26.3035,156.29520000000002
26.3292,156.80460000000002
26.3548,156.889
26.3805,157.666
26.4062,156.622
26.4318,156.673
26.4575,156.294
26.4832,157.756
26.5088,156.226
26.5345,157.867
26.5602,156.497
26.5858,157.492
26.6115,156.754
26.6371,157.631
26.6628,156.036
26.6885,158.153
26.7141,155.933
26.7398,158.15
26.7654,157.1458
26.7911,157.923
26.8168,156.239
26.8424,157.484
26.8681,156.566
26.8938,158.019
26.9194,156.057
26.9451,157.396
26.9708,156.162
26.9965,158.006
27.0221,156.972
27.0478,157.699
27.0734,157.367
27.0991,157.408
27.1248,157.322
27.1504,157.631
27.1761,156.933
27.2017,157.167
27.2274,158.177
27.2531,157.048
27.2787,157.347
27.3044,157.045
27.3301,158.291
27.3557,156.912
27.3814,157.959
27.4071,157.284
27.4327,158.716
27.4584,156.557
27.4841,158.392
27.5097,157.054
27.5354,157.91
27.5611,156.167
27.5867,158.968
27.6124,157.348
27.6381,158.581
27.6637,156.767
27.6894,157.901
27.7151,157.631
27.7408,158.81
27.7664,157.716
27.7921,158.537
27.8178,157.638
27.8434,158.676
27.8691,156.478
27.8948,158.019
27.9205,157.711
27.9461,158.563
27.9718,157.571
27.9975,158.617
28.0232,157.612
28.0488,157.732
28.0745,158.35
28.1002,157.955
28.1258,157.823
28.1515,158.638
28.1772,158.337
28.2028,158.078
28.2285,158.841
28.2541,157.383
28.2798,158.727
28.3055,157.44
28.3311,158.891
28.3568,157.861
28.3825,158.717
28.4081,157.657
28.4338,158.743
28.4594,156.956
28.4851,157.70919999999998
28.5108,157.206
28.5365,158.587
28.5621,157.054
28.5878,158.95
28.6135,157.145
28.6391,159.269
28.6648,157.285
28.6904,158.031
28.7161,157.737
28.7418,158.261
28.7674,157.603
28.7931,158.073
28.8188,157.509
28.8444,156.344
28.8701,157.856
28.8958,157.669
28.9214,156.929
28.9471,157.952
28.9727,157.034
28.9984,157.452
29.0241,157.59
29.0497,157.832
29.0754,157.284
29.1011,157.628
29.1267,157.566
29.1524,157.217
29.178,158.096
29.2037,157.228
29.2294,158.648
29.255,157.055
29.2807,157.921
29.3064,156.6
29.3321,158.009
29.3577,156.854
29.3834,158.541
29.4091,157.542
29.4347,157.7876
29.4604,157.274
29.4861,158.421
29.5117,157.16
29.5374,158.521
29.563,156.309
29.5887,159.013
29.6144,157.111
29.64,158.419
29.6657,157.644
29.6913,158.862
29.717,158.06
29.7427,158.453
29.7683,156.671
29.794,157.998
29.8197,157.384
29.8453,157.955
29.871,158.314
29.8966,159.211
29.9223,158.172
29.948,158.196
29.9736,157.81
29.9993,157.642
30.025,158.59
30.0506,157.547
30.0763,158.749
30.1019,157.679
30.1276,157.71
30.1533,156.488
30.1789,157.978
30.2046,157.51
30.2302,158.667
30.2559,157.181
30.2815,159.084
30.3072,157.184
30.3328,158.801
30.3585,156.842
30.3842,158.268
30.4098,156.62
30.4355,159.047
30.4611,157.565
30.4868,158.986
30.5124,158.043
30.5381,158.8
30.5638,157.384
30.5894,158.765
30.6151,156.976
30.6408,158.164
30.6664,156.955
30.6921,158.595
30.7177,158.095
30.7434,158.271
30.769,157.65
30.7947,158.074
30.8204,157.686
30.846,158.193
30.8717,158.398
30.8973,157.934
30.923,158.109
30.9486,157.936
30.9743,158.137
31.0,158.239
31.0256,158.506
31.0513,157.654
31.0769,158.885
31.1026,157.383
31.1282,158.466
31.1539,157.516
31.1795,158.877
31.2052,157.702
31.2309,157.1524
31.2565,156.928
31.2822,156.1756
31.3079,157.06980000000001
31.3335,156.91400000000002
31.3592,157.282
31.3848,158.38
31.4105,156.653
31.4362,158.007
31.4618,156.921
31.4875,157.708
31.5132,157.122
31.5388,158.256
31.5645,156.459
31.5901,158.522
31.6158,156.846
31.6414,158.225
31.6671,157.152
31.6928,158.045
31.7184,157.588
31.7441,157.809
31.7697,156.917
31.7954,157.535
31.821,157.833
31.8467,157.526
31.8724,157.062
31.898,157.03
31.9237,157.618
31.9494,157.892
31.975,157.935
32.0007,157.443
32.0263,158.183
32.052,156.9
32.0776,158.319
32.1033,156.991
32.129,158.333
32.1546,157.14
32.1803,157.72
32.2059,156.298
32.2316,158.547
32.2573,157.079
32.283,158.369
32.3086,157.143
32.3343,158.321
32.3599,156.288
32.3856,158.155
32.4113,156.854
32.4369,158.899
32.4626,157.155
32.4882,158.678
32.5139,157.545
32.5396,157.996
32.5652,157.697
32.5909,158.752
32.6165,157.203
32.6422,158.674
32.6679,157.261
32.6935,158.479
32.7192,157.888
32.7449,157.753
32.7705,157.767
32.7962,157.813
32.8219,158.556
32.8475,157.683
32.8732,157.532
32.8988,157.261
32.9245,158.065
32.9502,157.606
32.9758,158.682
33.0015,157.17
33.0272,159.093
33.0528,156.972
33.0785,158.175
33.1041,156.938
33.1298,159.186
33.1555,156.976
33.1811,158.925
33.2068,156.983
33.2325,158.507
33.2581,157.454
33.2838,158.539
33.3094,157.584
33.3351,157.84539999999998
33.3607,157.057
33.3864,158.998
33.4121,157.049
33.4377,158.632
33.4634,157.399
33.4891,158.269
33.5147,157.942
33.5404,158.527
33.566,157.599
33.5917,158.491
33.6174,157.169
33.643,158.566
33.6687,157.866
33.6943,158.538
33.72,158.648
33.7457,157.375
33.7713,157.66
33.797,156.4714
33.8226,157.1328
33.8483,157.384
33.874,157.688
33.8996,157.184
33.9253,157.69
33.9509,156.838
33.9766,157.532
34.0023,157.39
34.0279,158.185
34.0536,156.545
34.0792,158.322
34.1049,156.569
34.1306,158.47
34.1562,156.843
34.1819,158.145
34.2075,157.234
34.2332,158.22
34.2589,156.718
34.2845,158.695
34.3102,156.543
34.3358,158.739
34.3615,157.01
34.3871,157.996
34.4128,156.939
34.4385,158.59
34.4641,156.739
34.4898,158.346
34.5154,157.634
34.5411,157.921
34.5667,157.951
34.5924,157.896
34.618,157.633
34.6437,158.206
34.6694,157.132
34.695,157.441
34.7207,158.138
34.7463,157.848
34.772,157.586
34.7977,157.684
34.8233,158.053
34.849,156.957
34.8746,158.286
34.9003,157.853
34.926,158.343
34.9516,157.329
34.9773,158.649
35.003,157.202
35.0286,158.434
