时间(s),电流(mA)
22.0488,157.692
22.0744,159.069
22.1001,157.054
22.1258,158.998
22.1514,157.187
22.1771,158.237
22.2028,156.433
22.2284,158.602
22.2541,156.824
22.2798,159.471
22.3054,157.33
22.3311,158.563
22.3568,157.666
22.3825,158.751
22.4081,157.67
22.4338,158.339
22.4595,157.2
22.4851,158.757
22.5108,158.323
22.5365,158.206
22.5621,157.881
22.5878,158.374
22.6135,157.051
22.6391,157.314
22.6648,158.134
22.6905,158.123
22.7162,157.584
22.7418,157.245
22.7675,158.859
22.7931,158.189
22.8188,157.975
22.8445,157.864
22.8702,158.668
22.8958,157.303
22.9215,158.791
22.9472,157.626
22.9728,158.915
22.9985,158.104
23.0242,158.903
23.0498,157.465
23.0755,157.9032
23.1012,157.652
23.1268,158.409
23.1525,157.087
23.1782,159.497
23.2039,156.676
23.2295,158.421
23.2552,157.702
23.2809,159.285
23.3065,156.944
23.3322,159.309
23.3579,157.767
23.3836,159.015
23.4092,157.915
23.4349,158.275
23.4606,158.131
23.4862,158.644
23.5119,158.103
23.5376,158.68
23.5632,158.264
23.5889,158.863
23.6146,158.13
23.6402,157.83
23.6659,158.754
23.6916,158.452
23.7172,159.067
23.7429,157.1126
23.7686,157.2414
23.7942,158.145
23.8199,157.26
23.8456,157.75139999999996
23.8713,158.083
23.8969,157.411
23.9226,157.858
23.9482,157.142
23.9739,158.385
23.9996,156.935
23.9997,158.582
24.0509,156.735
24.0766,158.202
24.1023,157.022
24.128,158.589
24.1536,156.413
24.1793,158.618
24.205,157.501
24.2306,158.452
24.2563,156.634
24.282,158.233
24.3076,157.355
24.3333,158.374
24.359,157.549
24.3846,158.379
24.4103,157.177
24.436,157.748
24.4616,157.652
24.4873,158.97
24.513,157.761
24.5387,157.308
24.5643,157.876
24.59,158.016
24.6157,158.002
24.6414,158.019
24.667,158.547
24.6927,157.774
24.7184,158.411
24.744,157.862
24.7697,158.527
24.7954,157.678
24.8211,158.737
24.8467,156.874
24.8724,158.269
24.8981,156.512
24.9237,159.127
24.9494,157.935
24.9751,158.788
25.0007,157.954
25.0264,158.767
25.0521,156.603
25.0777,158.868
25.1034,157.804
25.129,158.715
25.1547,157.742
25.1804,159.456
25.2061,157.341
25.2317,158.931
25.2574,157.308
25.2831,158.931
25.3088,157.995
25.3344,158.347
25.3601,158.373
25.3858,158.358
25.4114,157.486
25.4371,157.912
25.4628,157.788
25.4884,158.635
25.5141,158.504
25.5398,157.578
25.5655,158.045
25.5911,157.775
25.6168,158.9
25.6425,157.849
25.6681,158.702
25.6938,158.36
25.7195,158.884
25.7452,157.894
25.7709,159.227
25.7965,157.417
25.8222,158.947
25.8479,157.733
25.8736,159.148
25.8992,157.115
25.9249,158.833
25.9506,159.0684
25.9763,158.01139999999998
26.002,159.034
26.0276,159.365
26.0533,157.381
26.079,159.718
26.1046,157.752
26.1303,158.703
26.156,157.521
26.1817,156.83859999999999
26.2073,157.884
26.233,157.986
26.2587,157.3864
26.2844,156.66
26.31,156.995
26.3357,157.407
26.3614,157.454
26.3871,158.218
26.4127,157.042
26.4384,157.064
26.4641,157.062
