时间(s),电流(mA)
23.3854,157.887
23.4111,158.021
23.4368,157.336
23.4624,158.264
23.4881,157.317
23.5138,158.881
23.5394,156.981
23.5651,158.437
23.5908,157.349
23.6164,158.208
23.6421,157.972
23.6678,158.074
23.6934,157.928
23.7191,158.341
23.7448,157.665
23.7704,158.116
23.7961,157.799
23.8218,158.39
23.8474,158.374
23.8731,157.587
23.8988,159.138
23.9244,158.041
23.9501,158.891
23.9758,157.931
24.0015,158.834
24.0271,158.073
24.0528,158.931
24.0785,157.808
24.1042,159.777
24.1298,157.146
24.1555,159.194
24.1812,157.315
24.2068,159.27
24.2325,157.761
24.2582,158.783
24.2839,157.739
24.3095,159.312
24.3352,157.32
24.3609,158.936
24.3866,157.384
24.4122,159.893
24.4379,158.058
24.4636,158.735
24.4893,158.173
24.5149,158.641
24.5406,157.898
24.5663,158.759
24.5919,157.936
24.6176,158.947
24.6433,158.368
24.669,157.764
24.6946,158.054
24.7203,158.941
24.746,158.345
24.7717,158.311
24.7973,158.859
24.823,158.231
24.8487,159.372
24.8744,157.592
24.9,159.299
24.9257,157.966
24.9514,158.618
24.977,158.155
25.0027,159.471
25.0284,157.571
25.054,159.452
25.0797,157.717
25.1054,158.5112
25.131,157.946
25.1567,159.138
25.1824,158.303
25.208,159.44
25.2337,158.175
25.2594,159.204
25.285,157.587
25.3107,158.351
25.3364,157.82
25.3621,159.085
25.3877,158.059
25.4134,159.088
25.4391,158.264
25.4647,158.374
25.4904,158.155
25.5161,159.209
25.5417,157.901
25.5674,158.097
25.5931,158.442
25.6188,158.342
25.6444,157.989
25.6701,158.418
25.6958,158.275
25.7214,158.649
25.7471,158.948
25.7728,157.733
25.7985,156.59120000000001
25.8241,157.261
25.8498,157.71959999999999
25.8755,158.065
25.9011,158.216
25.9268,157.664
25.9525,158.072
25.9781,156.858
26.0038,158.913
26.0294,156.819
26.0551,158.684
26.0808,157.038
26.1065,158.826
26.1321,157.539
26.1578,158.327
26.1835,157.48
26.2092,158.894
26.2348,156.773
26.2605,158.8
26.2862,157.164
26.3118,159.068
26.3375,157.718
26.3632,158.196
26.3888,157.69
26.4145,158.51
26.4402,158.011
26.4658,158.346
26.4915,157.658
26.5172,158.798
26.5428,157.819
26.5685,157.788
26.5942,158.209
26.6199,157.918
26.6455,158.617
26.6712,157.626
26.6969,158.455
26.7225,158.298
26.7482,158.19
26.7739,157.884
26.7996,158.825
26.8252,157.578
26.8509,158.961
26.8766,156.94
26.9023,159.41
26.9279,157.961
26.9536,158.796
26.9793,157.66
27.005,159.131
27.0306,157.659
27.0563,159.112
27.082,157.389
27.1077,159.686
27.1333,157.394
27.159,158.74
27.1847,157.7
27.2104,158.747
27.236,158.21
27.2617,158.974
27.2874,157.919
27.3131,159.319
27.3387,157.727
27.3644,158.992
27.3901,158.032
27.4158,158.754
27.4414,158.78
27.4671,158.118
27.4928,158.712
27.5185,158.53
27.5442,158.291
27.5698,158.428
27.5955,158.497
27.6212,158.464
27.6469,158.726
